"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_language","Input.original_text","Input.translated_language","Input.translated_text","Answer.type.acceptable","Answer.type.not_acceptable","Answer.type.perfect","Approve","Reject"
"3K2CEDRADSSBW4JMH2N3N8DDHN8MTZ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3Y4W8Q93LHBQRMERZ7THUK9ULUIVDT","A1CMXVIAE9B3MU","Approved","Wed Jan 03 13:37:31 PST 2024","Wed Jan 03 14:13:22 PST 2024","Sat Jan 06 14:13:22 PST 2024","Thu Jan 04 09:49:43 PST 2024","","","2151","100% (10/10)","0% (0/0)","0% (0/0)","English","Write a function to find the common elements in given nested lists.","Spanish","Escriba una función para encontrar los elementos comunes en listas anidadas dadas.","false","false","true"
"34R0BODSQIQBZEGJZ8HM7K2QSIV5E2","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3WJEQKOXAQTC73VH8JIQXVU8BNFA1I","A19H7KOMN55AMU","Approved","Wed Jan 03 12:37:42 PST 2024","Wed Jan 03 12:39:38 PST 2024","Sat Jan 06 12:39:38 PST 2024","Thu Jan 04 09:49:10 PST 2024","","","116","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a function to check if a string represents an integer or not.","Spanish","Escriba una función para verificar si una cadena representa un número entero o no.","false","false","true"
"34R0BODSQIQBZEGJZ8HM7K2QSIV5E2","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3CPLWGV3M6Q1GRS1L02OY7WR861N9N","A1T6UPLXTA993R","Approved","Wed Jan 03 12:37:50 PST 2024","Wed Jan 03 12:48:50 PST 2024","Sat Jan 06 12:48:50 PST 2024","Thu Jan 04 09:49:11 PST 2024","","","660","100% (4/4)","0% (0/0)","0% (0/0)","English","Write a function to check if a string represents an integer or not.","Spanish","Escriba una función para verificar si una cadena representa un número entero o no.","false","false","true"
"33P2GD6NS4JQ17SOWWTYUCILHOIHKF","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","39K0FND3AZ693SH6151OHNIB9YAAMQ","A3R9DL7ARBZN6J","Approved","Wed Jan 03 12:37:50 PST 2024","Wed Jan 03 12:57:25 PST 2024","Sat Jan 06 12:57:25 PST 2024","Thu Jan 04 09:49:10 PST 2024","","","1175","100% (7/7)","0% (0/0)","0% (0/0)","English","Write a function to check whether all dictionaries in a list are empty or not.","Spanish","Escriba una función para comprobar si todos los diccionarios de una lista están vacíos o no.","true","false","false"
"33P2GD6NS4JQ17SOWWTYUCILHOIHKF","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3R3YRB5GRXUSG0MFA7SA8XZ5MKDAUI","A2UM9PEWDWXFC3","Approved","Wed Jan 03 13:38:23 PST 2024","Wed Jan 03 13:38:51 PST 2024","Sat Jan 06 13:38:51 PST 2024","Thu Jan 04 09:49:10 PST 2024","","","28","100% (28/28)","0% (0/0)","0% (0/0)","English","Write a function to check whether all dictionaries in a list are empty or not.","Spanish","Escriba una función para comprobar si todos los diccionarios de una lista están vacíos o no.","true","false","false"
"3VGZ74AYUX7UIDLPKDUILTTCXFWCGY","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3HYA4D4529AESFUL234WGFF40962F4","A1LSDUQDCOWQ9T","Approved","Wed Jan 03 12:37:14 PST 2024","Wed Jan 03 12:38:49 PST 2024","Sat Jan 06 12:38:49 PST 2024","Thu Jan 04 09:50:10 PST 2024","","","95","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a function to convert a given tuple of positive integers into a single integer.","Spanish","Escribe una función para convertir una tupla dada de números enteros positivos en un solo número entero.","false","false","true"
"3VGZ74AYUX7UIDLPKDUILTTCXFWCGY","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3QHK8ZVMI49UGK4D7705CLNSRB5BLK","A9CXDCIPB23Q1","Approved","Wed Jan 03 12:37:47 PST 2024","Wed Jan 03 12:53:58 PST 2024","Sat Jan 06 12:53:58 PST 2024","Thu Jan 04 09:50:10 PST 2024","","","971","100% (12/12)","0% (0/0)","0% (0/0)","English","Write a function to convert a given tuple of positive integers into a single integer.","Spanish","Escribe una función para convertir una tupla dada de números enteros positivos en un solo número entero.","true","false","false"
"3UEDKCTPACHT8IMCJN7M3ZTR3LMK7G","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3B837J3LD6N404GSNDJWOM6R1RFSRR","A2CDDA9ZPZ3MV4","Approved","Wed Jan 03 12:37:42 PST 2024","Wed Jan 03 12:40:58 PST 2024","Sat Jan 06 12:40:58 PST 2024","Thu Jan 04 09:50:06 PST 2024","","","196","100% (4/4)","0% (0/0)","0% (0/0)","English","Write a function to convert all possible convertible elements in a list of lists to floats.","Spanish","Escriba una función para convertir todos los elementos convertibles posibles en una lista de listas en flotantes.","true","false","false"
"3UEDKCTPACHT8IMCJN7M3ZTR3LMK7G","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3OVHNO1VEOS706J104IKFQMQ95PDZC","A36UZDNNGPS0LW","Approved","Wed Jan 03 13:38:23 PST 2024","Wed Jan 03 13:40:22 PST 2024","Sat Jan 06 13:40:22 PST 2024","Thu Jan 04 09:50:06 PST 2024","","","119","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a function to convert all possible convertible elements in a list of lists to floats.","Spanish","Escriba una función para convertir todos los elementos convertibles posibles en una lista de listas en flotantes.","false","false","true"
"3H781YYV7A9DKGR904ZKA0848LHET2","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3PW9OPU9P8BN200DV4PBRDBAZZN213","ANJYTIYBHPUE6","Approved","Wed Jan 03 12:37:10 PST 2024","Wed Jan 03 12:38:47 PST 2024","Sat Jan 06 12:38:47 PST 2024","Thu Jan 04 09:49:37 PST 2024","","","97","100% (1/1)","0% (0/0)","0% (0/0)","English","Write a function to convert a string to a list of strings split on the space character.","Spanish","Escriba una función para convertir una cadena en una lista de cadenas divididas en el carácter de espacio.","false","false","true"
"3H781YYV7A9DKGR904ZKA0848LHET2","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3K772S5NPQ2Q1RX7QDNXL106DR9EHG","A3GC5ZF6MBNJE4","Approved","Wed Jan 03 12:38:06 PST 2024","Wed Jan 03 12:48:27 PST 2024","Sat Jan 06 12:48:27 PST 2024","Thu Jan 04 09:49:37 PST 2024","","","621","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to convert a string to a list of strings split on the space character.","Spanish","Escriba una función para convertir una cadena en una lista de cadenas divididas en el carácter de espacio.","true","false","false"
"3EKZL9T8ZPD8I9G04JC06T5DCF9CHX","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","340UGXU9DGSC8OPDL2J64KDI7UDVU3","AS55GKL261S17","Approved","Wed Jan 03 12:38:00 PST 2024","Wed Jan 03 12:55:12 PST 2024","Sat Jan 06 12:55:12 PST 2024","Thu Jan 04 09:49:34 PST 2024","","","1032","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a python function to find the element that appears only once in a sorted array.","Spanish","Escriba una función de Python para encontrar el elemento que aparece solo una vez en una matriz ordenada.","false","false","true"
"3EKZL9T8ZPD8I9G04JC06T5DCF9CHX","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3OUYGIZWRPPJNIG11JWN9L0T5HDP0E","A2UM9PEWDWXFC3","Approved","Wed Jan 03 14:39:04 PST 2024","Wed Jan 03 14:53:02 PST 2024","Sat Jan 06 14:53:02 PST 2024","Thu Jan 04 09:49:34 PST 2024","","","838","100% (28/28)","0% (0/0)","0% (0/0)","English","Write a python function to find the element that appears only once in a sorted array.","Spanish","Escriba una función de Python para encontrar el elemento que aparece solo una vez en una matriz ordenada.","false","false","true"
"3MNJFORX9SV35SGFUJ1SP2NQ4JA5FK","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3OF2M9AATYFFECPBSL47J3HGTELKZV","A1WYEHI239DNWP","Approved","Wed Jan 03 12:38:06 PST 2024","Wed Jan 03 12:38:31 PST 2024","Sat Jan 06 12:38:31 PST 2024","Thu Jan 04 09:49:53 PST 2024","","","25","100% (12/12)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum absolute product between numbers in pairs of tuples within a given list.","Spanish","Escribe una función para encontrar el producto absoluto máximo entre números en pares de tuplas dentro de una lista determinada.","true","false","false"
"3MNJFORX9SV35SGFUJ1SP2NQ4JA5FK","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","35H6S234SSRA8JKXJT3QKG53RKU656","AZ0KS5UTO3EJ2","Approved","Wed Jan 03 12:38:11 PST 2024","Wed Jan 03 12:39:08 PST 2024","Sat Jan 06 12:39:08 PST 2024","Thu Jan 04 09:49:53 PST 2024","","","57","100% (5/5)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum absolute product between numbers in pairs of tuples within a given list.","Spanish","Escribe una función para encontrar el producto absoluto máximo entre números en pares de tuplas dentro de una lista determinada.","false","false","true"
"3IKDQS3DRVR8E4RKA1UL656SCSOCIQ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3OVR4I9US7ALMIZHKXYELTGGRPB4QW","AO70MAT1C1VB2","Approved","Wed Jan 03 12:37:27 PST 2024","Wed Jan 03 12:39:08 PST 2024","Sat Jan 06 12:39:08 PST 2024","Thu Jan 04 09:49:40 PST 2024","","","101","100% (26/26)","0% (0/0)","0% (0/0)","English","Write a function to sum all amicable numbers from 1 to a specified number.","Spanish","Escribe una función para sumar todos los números amigos desde 1 hasta un número específico.","false","false","true"
"3IKDQS3DRVR8E4RKA1UL656SCSOCIQ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","336KAV9KY8JKS6BG7TWK50MK6KW2Y1","AVRIZQMUYQS4N","Approved","Wed Jan 03 14:37:29 PST 2024","Wed Jan 03 14:39:15 PST 2024","Sat Jan 06 14:39:15 PST 2024","Thu Jan 04 09:49:40 PST 2024","","","106","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to sum all amicable numbers from 1 to a specified number.","Spanish","Escribe una función para sumar todos los números amigos desde 1 hasta un número específico.","false","false","true"
"3I6NF2WGJXN9JSCA537A7NN25YA5GJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","37TRT2X248IOLUGD4MOSW6A0NM0BJI","A3H053LJO46MIX","Approved","Wed Jan 03 12:37:47 PST 2024","Wed Jan 03 12:38:39 PST 2024","Sat Jan 06 12:38:39 PST 2024","Thu Jan 04 09:49:39 PST 2024","","","52","100% (22/22)","0% (0/0)","0% (0/0)","English","Write a function to get the angle of a complex number.","Spanish","Escribe una función para obtener el ángulo de un número complejo.","false","false","true"
"3I6NF2WGJXN9JSCA537A7NN25YA5GJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3YDGXNSEOHLFGEZLY3HEZ2VGXJU48Q","A11OEKPPEVCAQL","Approved","Wed Jan 03 13:39:04 PST 2024","Wed Jan 03 14:09:38 PST 2024","Sat Jan 06 14:09:38 PST 2024","Thu Jan 04 09:49:39 PST 2024","","","1834","100% (24/24)","0% (0/0)","0% (0/0)","English","Write a function to get the angle of a complex number.","Spanish","Escribe una función para obtener el ángulo de un número complejo.","false","false","true"
"388CL5C1S0E1LDA6HW5Z9CV06ONHLI","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3Z2R0DQ0JZ5MM1UP7SKQYXU4O8R2EM","A1TOBYKOF9SJLJ","Approved","Wed Jan 03 12:37:14 PST 2024","Wed Jan 03 12:55:07 PST 2024","Sat Jan 06 12:55:07 PST 2024","Thu Jan 04 09:49:23 PST 2024","","","1073","100% (1/1)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum difference between the number of 0s and number of 1s in any sub-string of the given binary string.","Spanish","Escriba una función para encontrar la diferencia máxima entre el número de 0 y el número de 1 en cualquier subcadena de la cadena binaria dada.","false","false","true"
"388CL5C1S0E1LDA6HW5Z9CV06ONHLI","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3XUHV3NRV2PQ584EFCUUH7UT0YF5HB","A29LD11IHBCL5N","Approved","Wed Jan 03 13:43:01 PST 2024","Wed Jan 03 14:27:51 PST 2024","Sat Jan 06 14:27:51 PST 2024","Thu Jan 04 09:49:23 PST 2024","","","2690","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum difference between the number of 0s and number of 1s in any sub-string of the given binary string.","Spanish","Escriba una función para encontrar la diferencia máxima entre el número de 0 y el número de 1 en cualquier subcadena de la cadena binaria dada.","false","false","true"
"3RIHDBQ1OVPLRVSRH86E9PAP6TDHMK","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3C2NJ6JBKS8QG7720RN9OKOD20RN2V","ABP9E6DCUOE5J","Approved","Wed Jan 03 12:37:42 PST 2024","Wed Jan 03 12:38:11 PST 2024","Sat Jan 06 12:38:11 PST 2024","Thu Jan 04 09:49:59 PST 2024","","","29","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a python function to find the sum of common divisors of two given numbers.","Spanish","Escribe una función de Python para encontrar la suma de los divisores comunes de dos números dados.","true","false","false"
"3RIHDBQ1OVPLRVSRH86E9PAP6TDHMK","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3IFS6Q0HJ0AR75D9XQPNAU50EVWSIN","A1E8RQGG9D1GGS","Approved","Wed Jan 03 12:37:25 PST 2024","Wed Jan 03 12:38:21 PST 2024","Sat Jan 06 12:38:21 PST 2024","Thu Jan 04 09:49:59 PST 2024","","","56","100% (2/2)","0% (0/0)","0% (0/0)","English","Write a python function to find the sum of common divisors of two given numbers.","Spanish","Escribe una función de Python para encontrar la suma de los divisores comunes de dos números dados.","true","false","false"
"3TZ0XG8CCBBDR084PV83RQB63BG89X","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3Z4AIRP3CO4O3G3AJTA4H356C8O1XD","AQIV75S3B7FIT","Approved","Wed Jan 03 12:37:08 PST 2024","Wed Jan 03 12:38:59 PST 2024","Sat Jan 06 12:38:59 PST 2024","Thu Jan 04 09:50:06 PST 2024","","","111","100% (9/9)","0% (0/0)","0% (0/0)","English","Write a function to multiply two integers.","Spanish","Escribe una función para multiplicar dos números enteros.","false","false","true"
"3TZ0XG8CCBBDR084PV83RQB63BG89X","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3A1PQ49WVZ8RHQ3VEPSIEHHCOI51HK","A2S834OHCORO1W","Approved","Wed Jan 03 12:37:01 PST 2024","Wed Jan 03 12:42:59 PST 2024","Sat Jan 06 12:42:59 PST 2024","Thu Jan 04 09:50:06 PST 2024","","","358","100% (9/9)","0% (0/0)","0% (0/0)","English","Write a function to multiply two integers.","Spanish","Escribe una función para multiplicar dos números enteros.","false","true","false"
"3FDWKV9VD4TQWHYBH7DDS4ZF01FMUQ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3UWN2HHPUGWJL6O0U62FF21H0UQSN3","A2P49UVZY1KWAQ","Approved","Wed Jan 03 12:37:31 PST 2024","Wed Jan 03 12:37:55 PST 2024","Sat Jan 06 12:37:55 PST 2024","Thu Jan 04 09:49:35 PST 2024","","","24","100% (6/6)","0% (0/0)","0% (0/0)","English","Write a function to find words that are longer than n characters from a given list of words.","Spanish","Escriba una función para encontrar palabras que tengan más de n caracteres de una lista determinada de palabras.","false","false","true"
"3FDWKV9VD4TQWHYBH7DDS4ZF01FMUQ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","31EUONYN2DUHVJ5GPG7X5ELTP8PVOQ","A1P7RQSN2LXP9P","Approved","Wed Jan 03 12:37:41 PST 2024","Wed Jan 03 12:38:37 PST 2024","Sat Jan 06 12:38:37 PST 2024","Thu Jan 04 09:49:35 PST 2024","","","56","100% (12/12)","0% (0/0)","0% (0/0)","English","Write a function to find words that are longer than n characters from a given list of words.","Spanish","Escriba una función para encontrar palabras que tengan más de n caracteres de una lista determinada de palabras.","true","false","false"
"3Q9SPIIRX0D2MKERF42911PCR01AWT","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3FTYUGLFSCC9TSZCTGB4QMFV86H5DX","A39XW0561NNM5C","Approved","Wed Jan 03 12:37:13 PST 2024","Wed Jan 03 12:39:55 PST 2024","Sat Jan 06 12:39:55 PST 2024","Thu Jan 04 09:49:58 PST 2024","","","162","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to calculate whether the matrix is a magic square.","Spanish","Escribe una función para calcular si la matriz es un cuadrado mágico.","true","false","false"
"3Q9SPIIRX0D2MKERF42911PCR01AWT","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","39GAF6DQW9RWZRYFJE9MTI8LWXG1VA","A1PB9X3QTQVJ2X","Approved","Wed Jan 03 12:44:09 PST 2024","Wed Jan 03 12:47:47 PST 2024","Sat Jan 06 12:47:47 PST 2024","Thu Jan 04 09:49:58 PST 2024","","","218","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to calculate whether the matrix is a magic square.","Spanish","Escribe una función para calcular si la matriz es un cuadrado mágico.","false","false","true"
"31ANT7FQOPTNJO7LP9PSSNZ3KYN5HI","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3S96KQ6I94VBEUA2UCT2T2L9O93DTW","A1LSDUQDCOWQ9T","Approved","Wed Jan 03 12:37:57 PST 2024","Wed Jan 03 12:39:01 PST 2024","Sat Jan 06 12:39:01 PST 2024","Thu Jan 04 09:49:07 PST 2024","","","64","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a function to find the item with maximum frequency in a given list.","Spanish","Escribe una función para encontrar el elemento con máxima frecuencia en una lista determinada.","true","false","false"
"31ANT7FQOPTNJO7LP9PSSNZ3KYN5HI","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3OLF68YTNRS3XIPPFIXBMXY2CXXFAN","ANLXKHVWIYJJ","Approved","Wed Jan 03 12:36:52 PST 2024","Wed Jan 03 12:44:30 PST 2024","Sat Jan 06 12:44:30 PST 2024","Thu Jan 04 09:49:07 PST 2024","","","458","100% (10/10)","0% (0/0)","0% (0/0)","English","Write a function to find the item with maximum frequency in a given list.","Spanish","Escribe una función para encontrar el elemento con máxima frecuencia en una lista determinada.","true","false","false"
"35A1YQPVGV7NFJI5VR7DSZ0IKB25IB","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","33CID5710MKPDP00SELZU2PG3JS3LL","A3MT7611EZAFMC","Approved","Wed Jan 03 12:37:11 PST 2024","Wed Jan 03 12:38:15 PST 2024","Sat Jan 06 12:38:15 PST 2024","Thu Jan 04 09:49:12 PST 2024","","","64","100% (24/24)","0% (0/0)","0% (0/0)","English","Write a python function to reverse only the vowels of a given string (where y is not a vowel).","Spanish","Escriba una función de Python para invertir solo las vocales de una cadena determinada (donde y no es una vocal).","true","false","false"
"35A1YQPVGV7NFJI5VR7DSZ0IKB25IB","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:47 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:47 PST 2024","","","3EKVH9QMEGVHUVGPBX96SFCJOWQ2DT","A2PBILD23V62DY","Approved","Wed Jan 03 12:37:13 PST 2024","Wed Jan 03 12:40:26 PST 2024","Sat Jan 06 12:40:26 PST 2024","Thu Jan 04 09:49:12 PST 2024","","","193","100% (9/9)","0% (0/0)","0% (0/0)","English","Write a python function to reverse only the vowels of a given string (where y is not a vowel).","Spanish","Escriba una función de Python para invertir solo las vocales de una cadena determinada (donde y no es una vocal).","false","false","true"
