"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_language","Input.original_text","Input.translated_language","Input.translated_text","Answer.type.acceptable","Answer.type.not_acceptable","Answer.type.perfect","Approve","Reject"
"3ZLW647WB2MGQJHZS5YSQMVHHJE237","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3OVR4I9US7ALMIZHKXYELTGGRPA4QV","A1QUN55HKPGNVT","Approved","Wed Jan 03 12:47:07 PST 2024","Wed Jan 03 12:56:06 PST 2024","Sat Jan 06 12:56:06 PST 2024","Thu Jan 04 09:52:40 PST 2024","","","539","100% (10/10)","0% (0/0)","0% (0/0)","English","Write a function to replace characters in a string.","Japanese","文字列内の文字を置換する関数を作成します。","false","true","false"
"3PUOXASB6OUSBW9RYL8G4A8A2KN9Z3","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","358010RM5WK4PSJ8Q7UTORCM1CUXVX","A2IIB58VKKUONR","Approved","Wed Jan 03 12:50:21 PST 2024","Wed Jan 03 12:50:55 PST 2024","Sat Jan 06 12:50:55 PST 2024","Thu Jan 04 09:52:14 PST 2024","","","34","100% (30/30)","0% (0/0)","0% (0/0)","English","Write a function to check if a string represents an integer or not.","Japanese","文字列が整数を表すかどうかをチェックする関数を作成します。","true","false","false"
"3PUOXASB6OUSBW9RYL8G4A8A2KN9Z3","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3A4TN519629B4TDTUMH2VD03SFVHCP","AS55GKL261S17","Approved","Wed Jan 03 13:36:19 PST 2024","Wed Jan 03 14:11:55 PST 2024","Sat Jan 06 14:11:55 PST 2024","Thu Jan 04 09:52:15 PST 2024","","","2136","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a function to check if a string represents an integer or not.","Japanese","文字列が整数を表すかどうかをチェックする関数を作成します。","false","false","true"
"3ODOP6T3B9B18F03SJ3B0RNNVJA24S","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3LKC68YZ3SUUA85LFQCTRG47WHQWO0","A2Z683M20EN77O","Approved","Wed Jan 03 12:35:46 PST 2024","Wed Jan 03 12:36:18 PST 2024","Sat Jan 06 12:36:18 PST 2024","Thu Jan 04 09:52:12 PST 2024","","","32","100% (5/5)","0% (0/0)","0% (0/0)","English","Write a function to sort a dictionary by value.","Japanese","辞書を値でソートする関数を作成します。","false","false","true"
"3ODOP6T3B9B18F03SJ3B0RNNVJA24S","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3CFJTT4SXBH5O7TH9NRCF394RHJ7IF","A4WQVX35SONQ9","Approved","Wed Jan 03 12:35:46 PST 2024","Wed Jan 03 12:36:51 PST 2024","Sat Jan 06 12:36:51 PST 2024","Thu Jan 04 09:52:12 PST 2024","","","65","100% (29/29)","0% (0/0)","0% (0/0)","English","Write a function to sort a dictionary by value.","Japanese","辞書を値でソートする関数を作成します。","true","false","false"
"3RKHNXPHHDNV6TY8WV0XDR7BBWJUKS","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","33PPO7FECD6L5GUR00UYFVJ0DSMIDJ","A1LSDUQDCOWQ9T","Approved","Wed Jan 03 12:36:25 PST 2024","Wed Jan 03 12:37:56 PST 2024","Sat Jan 06 12:37:56 PST 2024","Thu Jan 04 09:52:17 PST 2024","","","91","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a function to check whether all dictionaries in a list are empty or not.","Japanese","リスト内のすべての辞書が空かどうかを確認する関数を作成します。","false","false","true"
"3RKHNXPHHDNV6TY8WV0XDR7BBWJUKS","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3I0BTBYZAFCDWW82S6S6MCT59MC0YF","A3VXZVADINLMYZ","Approved","Wed Jan 03 12:36:54 PST 2024","Wed Jan 03 12:39:17 PST 2024","Sat Jan 06 12:39:17 PST 2024","Thu Jan 04 09:52:17 PST 2024","","","143","100% (3/3)","0% (0/0)","0% (0/0)","English","Write a function to check whether all dictionaries in a list are empty or not.","Japanese","リスト内のすべての辞書が空かどうかを確認する関数を作成します。","true","false","false"
"3VLL1PIEO7FVIJDX0ARY103ZXJ8OZV","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3F1567XTNEWMJO5T1SU521RWDHO9QW","A17F57AXF8N79F","Approved","Wed Jan 03 12:35:46 PST 2024","Wed Jan 03 12:39:25 PST 2024","Sat Jan 06 12:39:25 PST 2024","Thu Jan 04 09:52:30 PST 2024","","","219","100% (27/27)","0% (0/0)","0% (0/0)","English","Write a python function to find the sum of the largest and smallest value in a given array.","Japanese","指定された配列内の最大値と最小値の合計を求める Python 関数を作成します。","false","true","false"
"3VLL1PIEO7FVIJDX0ARY103ZXJ8OZV","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3TXWC2NHNHHYW4K6TWJAX16XV599SL","A36L0Y4GIPC4RT","Approved","Wed Jan 03 12:35:47 PST 2024","Wed Jan 03 13:29:52 PST 2024","Sat Jan 06 13:29:52 PST 2024","Thu Jan 04 09:52:30 PST 2024","","","3245","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a python function to find the sum of the largest and smallest value in a given array.","Japanese","指定された配列内の最大値と最小値の合計を求める Python 関数を作成します。","false","false","true"
"3W3RSPVVH9I6QZGQHVCYSRKQ0WOULV","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3BV8HQ2ZZES7EPWEEPU7SRLPJYUA6F","ABYCV1PM1YI7J","Approved","Wed Jan 03 12:36:05 PST 2024","Wed Jan 03 12:38:37 PST 2024","Sat Jan 06 12:38:37 PST 2024","Thu Jan 04 09:52:31 PST 2024","","","152","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to convert a given tuple of positive integers into a single integer.","Japanese","指定された正の整数のタプルを 1 つの整数に変換する関数を作成します。","true","false","false"
"3W3RSPVVH9I6QZGQHVCYSRKQ0WOULV","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3DI28L7YXS5FXGCTOOKCTEKZW2D1E4","A2SC6MGQLVV0MG","Approved","Wed Jan 03 12:37:00 PST 2024","Wed Jan 03 12:41:27 PST 2024","Sat Jan 06 12:41:27 PST 2024","Thu Jan 04 09:52:31 PST 2024","","","267","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a function to convert a given tuple of positive integers into a single integer.","Japanese","指定された正の整数のタプルを 1 つの整数に変換する関数を作成します。","true","false","false"
"3BC9H1KCZB33I2CUVAGP4N7JUR3WYO","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3X4MXAO0BYFX7LX17ITXLB9C74AWR9","ABYCV1PM1YI7J","Approved","Wed Jan 03 12:35:48 PST 2024","Wed Jan 03 12:37:44 PST 2024","Sat Jan 06 12:37:44 PST 2024","Thu Jan 04 09:51:46 PST 2024","","","116","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a python function to convert the given string to lower case.","Japanese","指定された文字列を小文字に変換する Python 関数を作成します。","true","false","false"
"3BC9H1KCZB33I2CUVAGP4N7JUR3WYO","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3X0H8UUITJF980XEM7T2BLE8T6TWSX","A2TBVV0VEAHQJ","Approved","Wed Jan 03 12:35:48 PST 2024","Wed Jan 03 12:38:22 PST 2024","Sat Jan 06 12:38:22 PST 2024","Thu Jan 04 09:51:47 PST 2024","","","154","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a python function to convert the given string to lower case.","Japanese","指定された文字列を小文字に変換する Python 関数を作成します。","true","false","false"
"3MQY1YVHTKBLTELC7YDY85TT5BR2BY","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","39ASUFLU6FYNNHXMVH5JONO01HRXER","A1SYLV0HQX2YZQ","Approved","Wed Jan 03 12:36:20 PST 2024","Wed Jan 03 12:39:02 PST 2024","Sat Jan 06 12:39:02 PST 2024","Thu Jan 04 09:52:04 PST 2024","","","162","100% (25/25)","0% (0/0)","0% (0/0)","English","Write a function to convert all possible convertible elements in a list of lists to floats.","Japanese","リストのリスト内のすべての変換可能な要素を浮動小数点数に変換する関数を作成します。","false","false","true"
"3MQY1YVHTKBLTELC7YDY85TT5BR2BY","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3CFJTT4SXBH5O7TH9NRCF394RHJI7Q","A2IIB58VKKUONR","Approved","Wed Jan 03 12:36:23 PST 2024","Wed Jan 03 12:39:19 PST 2024","Sat Jan 06 12:39:19 PST 2024","Thu Jan 04 09:52:04 PST 2024","","","176","100% (30/30)","0% (0/0)","0% (0/0)","English","Write a function to convert all possible convertible elements in a list of lists to floats.","Japanese","リストのリスト内のすべての変換可能な要素を浮動小数点数に変換する関数を作成します。","false","false","true"
"3VLL1PIEO7FVIJDX0ARY103ZXJ8ZO6","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3180JW2OTM3MWEZ43CXFTKA8DQDJ5O","AD8TLR54GV71W","Approved","Wed Jan 03 12:35:48 PST 2024","Wed Jan 03 12:37:13 PST 2024","Sat Jan 06 12:37:13 PST 2024","Thu Jan 04 09:52:30 PST 2024","","","85","100% (8/8)","0% (0/0)","0% (0/0)","English","Write a function to remove lowercase substrings from a given string.","Japanese","指定された文字列から小文字の部分文字列を削除する関数を作成します。","true","false","false"
"3VLL1PIEO7FVIJDX0ARY103ZXJ8ZO6","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","32RIADZISAVXZYEUC1NJGTVH9DV4SK","A200I45D927RAD","Approved","Wed Jan 03 12:35:48 PST 2024","Wed Jan 03 13:04:12 PST 2024","Sat Jan 06 13:04:12 PST 2024","Thu Jan 04 09:52:30 PST 2024","","","1704","100% (6/6)","0% (0/0)","0% (0/0)","English","Write a function to remove lowercase substrings from a given string.","Japanese","指定された文字列から小文字の部分文字列を削除する関数を作成します。","true","false","false"
"3BVS8WK9RHMP4ZZEW1YQVL0AU7OBII","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","31HQ4X3T3A1TX6LFITM02AXSVZRLSV","AL29AVTJTQ3Y","Approved","Wed Jan 03 12:41:57 PST 2024","Wed Jan 03 12:42:36 PST 2024","Sat Jan 06 12:42:36 PST 2024","Thu Jan 04 09:51:47 PST 2024","","","39","100% (30/30)","0% (0/0)","0% (0/0)","English","Write a function to convert a string to a list of strings split on the space character.","Japanese","文字列をスペース文字で分割された文字列のリストに変換する関数を作成します。","false","false","true"
"3BVS8WK9RHMP4ZZEW1YQVL0AU7OBII","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","37M28K1J084J2KBLY8OW1VQU54EAJL","A2X3QCJK0H18T8","Approved","Wed Jan 03 13:36:29 PST 2024","Wed Jan 03 13:47:33 PST 2024","Sat Jan 06 13:47:33 PST 2024","Thu Jan 04 09:51:47 PST 2024","","","664","100% (7/7)","0% (0/0)","0% (0/0)","English","Write a function to convert a string to a list of strings split on the space character.","Japanese","文字列をスペース文字で分割された文字列のリストに変換する関数を作成します。","false","true","false"
"3T8DUCXY14XWPK0SSTJYIM7THO19TN","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3TR2532VI7LIFIZI8V7KLQO89LOJ64","A1PB9X3QTQVJ2X","Approved","Wed Jan 03 12:35:49 PST 2024","Wed Jan 03 12:39:53 PST 2024","Sat Jan 06 12:39:53 PST 2024","Thu Jan 04 09:52:21 PST 2024","","","244","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a python function to find the first digit of a given number.","Japanese","指定された数値の最初の桁を見つける Python 関数を作成します。","false","false","true"
"3T8DUCXY14XWPK0SSTJYIM7THO19TN","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:43 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:43 PST 2024","","","3DQQ64TANYCCV8HMUQP8GG9X6MMWPH","A35V32BA0PUII0","Approved","Wed Jan 03 12:35:47 PST 2024","Wed Jan 03 12:42:35 PST 2024","Sat Jan 06 12:42:35 PST 2024","Thu Jan 04 09:52:21 PST 2024","","","408","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a python function to find the first digit of a given number.","Japanese","指定された数値の最初の桁を見つける Python 関数を作成します。","false","false","true"
"3GVPRXWRQYL22NWOJKMAQJEEBHX7IS","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3ZAZR5XV0J9XVEDN08N9VK48O5CZCX","A1Y8FC2FCI0RZ5","Approved","Wed Jan 03 12:36:51 PST 2024","Wed Jan 03 12:39:27 PST 2024","Sat Jan 06 12:39:27 PST 2024","Thu Jan 04 09:51:59 PST 2024","","","156","100% (23/23)","0% (0/0)","0% (0/0)","English","Write a python function to find the element that appears only once in a sorted array.","Japanese","ソートされた配列内で 1 回だけ出現する要素を検索する Python 関数を作成します。","false","false","true"
"3GVPRXWRQYL22NWOJKMAQJEEBHX7IS","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3GA6AFUKO6FNRTHA1T612AW9M2J3HE","A38UUB83BIPIUR","Approved","Wed Jan 03 12:37:09 PST 2024","Wed Jan 03 12:39:44 PST 2024","Sat Jan 06 12:39:44 PST 2024","Thu Jan 04 09:51:59 PST 2024","","","155","100% (26/26)","0% (0/0)","0% (0/0)","English","Write a python function to find the element that appears only once in a sorted array.","Japanese","ソートされた配列内で 1 回だけ出現する要素を検索する Python 関数を作成します。","false","false","true"
"3TFJJUELTYG43JDILY9TJPZBNWR2C5","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3SITXWYCND0PGEL2LQ3TNFIFYKEXBR","A24AR97B8LD8Z7","Approved","Wed Jan 03 12:36:19 PST 2024","Wed Jan 03 12:39:51 PST 2024","Sat Jan 06 12:39:51 PST 2024","Thu Jan 04 09:52:26 PST 2024","","","212","100% (17/17)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum absolute product between numbers in pairs of tuples within a given list.","Japanese","指定されたリスト内のタプルのペアの数値間の最大絶対積を見つける関数を作成します。","false","false","true"
"3TFJJUELTYG43JDILY9TJPZBNWR2C5","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3VW04L3ZLBXWTHO3QMVBCC97HN4XX2","A4WQVX35SONQ9","Approved","Wed Jan 03 12:45:34 PST 2024","Wed Jan 03 12:46:11 PST 2024","Sat Jan 06 12:46:11 PST 2024","Thu Jan 04 09:52:26 PST 2024","","","37","100% (29/29)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum absolute product between numbers in pairs of tuples within a given list.","Japanese","指定されたリスト内のタプルのペアの数値間の最大絶対積を見つける関数を作成します。","false","false","true"
"3HXCEECSR3K7CXHZ6X0W3R11BT7ZYH","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3HWRJOOETNTFR0BN17ZWPF78M2PSEE","A2Z683M20EN77O","Approved","Wed Jan 03 12:37:16 PST 2024","Wed Jan 03 12:40:04 PST 2024","Sat Jan 06 12:40:04 PST 2024","Thu Jan 04 09:52:00 PST 2024","","","168","100% (5/5)","0% (0/0)","0% (0/0)","English","Write a function to sum all amicable numbers from 1 to a specified number.","Japanese","1 から指定された数値までのすべての友好的な数値を合計する関数を作成します。","true","false","false"
"3HXCEECSR3K7CXHZ6X0W3R11BT7ZYH","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","38SKSKU7RJO43SIJDHSMY8R5M1OILZ","A3GMI2TQ1ZA9LJ","Approved","Wed Jan 03 12:36:28 PST 2024","Wed Jan 03 12:49:38 PST 2024","Sat Jan 06 12:49:38 PST 2024","Thu Jan 04 09:52:00 PST 2024","","","790","100% (8/8)","0% (0/0)","0% (0/0)","English","Write a function to sum all amicable numbers from 1 to a specified number.","Japanese","1 から指定された数値までのすべての友好的な数値を合計する関数を作成します。","true","false","false"
"372AGES0JLW9A15YRKKHYAST06URXA","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3300DTYQTK83EKWA93ARUFS74E4EQB","A2IIB58VKKUONR","Approved","Wed Jan 03 12:36:02 PST 2024","Wed Jan 03 12:39:14 PST 2024","Sat Jan 06 12:39:14 PST 2024","Thu Jan 04 09:51:42 PST 2024","","","192","100% (30/30)","0% (0/0)","0% (0/0)","English","Write a function to get the angle of a complex number.","Japanese","複素数の角度を取得する関数を作成します。","false","false","true"
"372AGES0JLW9A15YRKKHYAST06URXA","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3JBT3HLQFQTGP3MR5D9FFK3FNORZPB","A1NI0EGD62HYJ9","Approved","Wed Jan 03 12:36:54 PST 2024","Wed Jan 03 12:41:33 PST 2024","Sat Jan 06 12:41:33 PST 2024","Thu Jan 04 09:51:42 PST 2024","","","279","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a function to get the angle of a complex number.","Japanese","複素数の角度を取得する関数を作成します。","true","false","false"
"3FDWKV9VD4TQWHYBH7DDS4ZF01EUMX","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3AAPLD8UCU8SQAF4G8CSKN07G1VHT8","A9Z8EG7Z3A0NG","Approved","Wed Jan 03 12:36:16 PST 2024","Wed Jan 03 12:40:55 PST 2024","Sat Jan 06 12:40:55 PST 2024","Thu Jan 04 09:51:57 PST 2024","","","279","100% (5/5)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum difference between the number of 0s and number of 1s in any sub-string of the given binary string.","Japanese","指定されたバイナリ文字列の部分文字列内の 0 の数と 1 の数の最大差を見つける関数を作成します。","true","false","false"
"3FDWKV9VD4TQWHYBH7DDS4ZF01EUMX","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3QUO65DNQCFHI4GGKQXS9SJAB1GUO0","A2JT93NK7GU6LD","Approved","Wed Jan 03 13:37:11 PST 2024","Wed Jan 03 14:26:34 PST 2024","Sat Jan 06 14:26:34 PST 2024","Thu Jan 04 09:51:57 PST 2024","","","2963","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum difference between the number of 0s and number of 1s in any sub-string of the given binary string.","Japanese","指定されたバイナリ文字列の部分文字列内の 0 の数と 1 の数の最大差を見つける関数を作成します。","false","false","true"
"31D0ZWOD1RQ9EUD6MX9OU6G8QVMA0R","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","3H7Z272LXPYWKE5NQCI675SH8FJPLI","A2P49UVZY1KWAQ","Approved","Wed Jan 03 12:37:00 PST 2024","Wed Jan 03 12:37:28 PST 2024","Sat Jan 06 12:37:28 PST 2024","Thu Jan 04 09:51:26 PST 2024","","","28","100% (6/6)","0% (0/0)","0% (0/0)","English","Write a python function to find the sum of common divisors of two given numbers.","Japanese","与えられた 2 つの数値の公約数の合計を求める Python 関数を作成します。","false","false","true"
"31D0ZWOD1RQ9EUD6MX9OU6G8QVMA0R","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","30LSNF239CMY26WB3BAHJCSWG1XI2A","A1KB7GR29BZZMZ","Approved","Wed Jan 03 12:43:08 PST 2024","Wed Jan 03 12:48:20 PST 2024","Sat Jan 06 12:48:20 PST 2024","Thu Jan 04 09:51:26 PST 2024","","","312","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a python function to find the sum of common divisors of two given numbers.","Japanese","与えられた 2 つの数値の公約数の合計を求める Python 関数を作成します。","true","false","false"
"3R16PJFTTKIWPV4THP9F0N9HCJW4KG","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:51 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:51 PST 2024","","","32Z9ZLUT13BCDIAWKRQTQDUKHTEHOM","A2WB0HKE3RFYIS","Approved","Wed Jan 03 12:36:14 PST 2024","Wed Jan 03 12:49:24 PST 2024","Sat Jan 06 12:49:24 PST 2024","Thu Jan 04 09:52:16 PST 2024","","","790","100% (14/14)","0% (0/0)","0% (0/0)","English","Write a function to multiply two integers.","Japanese","2 つの整数を乗算する関数を作成します。","true","false","false"
